user_id,age,location
23952,34.0,"la ronge, saskatchewan, canada"
45939,33.0,"fairplay, colorado, usa"
123276,53.0,"albuquerque, new mexico, usa"
243832,34.0,"st louis, missouri, usa"
16923,16.0,"salop, england, united kingdom"
265695,23.0,"norwich, england, united kingdom"
33081,29.0,"birmingham, england, united kingdom"
52778,34.0,"st paul, minnesota, usa"
174599,33.0,"canberra, act, australia"
96128,20.0,"bendigo, victoria, australia"
208974,25.0,"epping, victoria, australia"
171799,34.0,"moncton, new brunswick, canada"
193027,38.0,"fleet, hants, united kingdom"
63385,34.0,"weston, florida, usa"
200293,34.0,"johannesburg, gauteng, south africa"
22723,34.0,"waikoloa, hawaii, usa"
114650,22.0,"burnley, lancashire, united kingdom"
160525,34.0,"chorley, lancashire, united kingdom"
244867,28.0,"near birmingham, united kingdom"
144917,40.0,"tauranga, bay of plenty, new zealand"
215358,34.0,"manchester, england, united kingdom"
238499,48.0,"arbroath, angus, united kingdom"
172181,25.0,"sydney, new south wales, australia"
161598,65.0,"chardon, ohio, usa"
30349,44.0,"wakefield, west yorkshire, united kingdom"
252799,48.0,"glenrothes, scotland, united kingdom"
28971,39.0,"sydney, new south wales, australia"
34205,25.0,"brisbane, queensland, australia"
98912,35.0,"paddington, new south wales, australia"
106338,31.0,"kirribilli, new south wales, australia"
112227,25.0,"perth, western australia, australia"
204900,23.0,"melbourne, victoria, australia"
40467,24.0,"klagenfurt, ohio, austria"
78450,34.0,"nrnberg, bayern, germany"
138763,34.0,"braucht keiner wissen, krnten, austria"
267443,21.0,"knigsbrunn, bayern, germany"
16947,34.0,"aliquippa, pennsylvania, usa"
29820,34.0,"baytown, toscana, usa"
50879,34.0,"katy, texas, usa"
16952,47.0,"st albans, england, united kingdom"
16960,34.0,"hillsboro, oregon, usa"
256365,34.0,"denver, colorado, usa"
232976,15.0,"beamsville, ontario, canada"
183250,34.0,"waterloo, ontario, canada"
80615,34.0,"glen ellyn, illinois, usa"
219514,54.0,"victoria, british columbia, canada"
124308,27.0,"san francisco, california, usa"
184111,34.0,"waterloo, ontario, canada"
240349,34.0,"hayfork, california, usa"
155276,34.0,"surrey, british columbia, canada"
44130,14.0,"salt lake city, utah, usa"
203896,34.0,"waterloo, ontario, canada"
237231,45.0,"baden, pennsylvania, usa"
207355,34.0,"somewhere, missouri, usa"
268309,34.0,"caracas, distrito federal, venezuela"
64391,25.0,"san angelo, texas, usa"
242748,34.0,"boise, idaho, usa"
39047,38.0,"melbourne, victoria, australia"
238229,34.0,"freeport, florida, usa"
19932,34.0,"glendale heights, illinois, usa"
271525,34.0,"orange, california, usa"
234962,34.0,"newark, usa"
262086,34.0,"newark, california, usa"
103166,13.0,"bloomfield, new york, usa"
152945,34.0,"newark, california, usa"
60207,34.0,"cape coral, florida, usa"
47413,34.0,"newark, california, usa"
272467,49.0,"york, pennsylvania, usa"
252557,20.0,"waterloo, ontario, canada"
114877,34.0,"erina, new south wales, australia"
143843,26.0,"hamburg, norddeutschland, germany"
204390,18.0,"richmond, virginia, usa"
253101,34.0,"wells, somerset, united kingdom"
16980,37.0,"manchester, england, united kingdom"
159585,42.0,"carmarthen, wales, united kingdom"
77876,31.0,"hobart, tasmania, australia"
112547,52.0,"birmingham, west midlands, united kingdom"
143068,34.0,"berlin, bayern, germany"
266768,34.0,"southampton, hampshire, united kingdom"
74492,26.0,"knutsfortd, england, united kingdom"
118778,34.0,"christchurch, canterbury, new zealand"
126753,51.0,"cartersville, georgia, usa"
111172,30.0,"dover, new hampshire, usa"
248300,34.0,"port jervis, new york, usa"
16997,34.0,"houston, texas, usa"
186398,28.0,"boston, massachusetts, usa"
34627,19.0,"leesburg, virginia, usa"
43767,24.0,"boston, massachusetts, usa"
74722,21.0,"abergavenny, wales, united kingdom"
184587,55.0,"holland, michigan, usa"
90299,34.0,"north vancouver, british columbia, canada"
271002,34.0,"burnaby, british columbia, canada"
142059,34.0,"palmdale, california, usa"
27288,35.0,"sydney, new south wales, australia"
17023,49.0,"santa clarita, california, usa"
259052,34.0,"newhall, california, usa"
17036,31.0,"st louis, missouri, usa"
182572,26.0,"mexico df, df, mexico"
17048,28.0,"alicante, spain"
17056,32.0,"lebach, saarland, germany"
17571,58.0,"doylestown, pennsylvania, usa"
185051,34.0,"englewood, florida, usa"
158854,19.0,"grayling, michigan, usa"
248863,34.0,"santa barbara, california, usa"
139696,38.0,"chowchilla, california, usa"
17079,40.0,"cheltenham, gloucestershire, united kingdom"
17083,26.0,"smithfield, rhode island, usa"
17087,28.0,"potsdam, brandenburg, germany"
137427,47.0,"north miami, florida, usa"
17106,58.0,"toronto, ontario, canada"
17108,34.0,"standish, usa"
110842,32.0,"pensacola, florida, usa"
17109,26.0,"ventura, california, usa"
25258,34.0,"n attleboro, massachusetts, usa"
266270,34.0,"bayfield, wisconsin, usa"
52338,36.0,"mnchen, bayern, germany"
71905,32.0,"frth, bayern, germany"
76184,45.0,"tbingen, badenwuerttemberg, germany"
98061,35.0,"frankfurt, hessen, germany"
145929,34.0,"bad homburg, hessen, germany"
152023,29.0,"berlin, germany"
194128,21.0,"bremen, germany"
203396,35.0,"schorndorf, badenwuerttemberg, germany"
221014,34.0,"tbingen, badenwrttemberg, germany"
256706,43.0,"langen, hessen, germany"
185441,22.0,"mieres, asturies, spain"
17125,23.0,"lewisville, north carolina, usa"
136395,31.0,"london, england, united kingdom"
224522,30.0,"london, england, united kingdom"
17160,34.0,"vista, california, usa"
269092,34.0,"encinitias, usa"
175907,27.0,"madrid, spain"
17174,26.0,"york, north yorkshire, united kingdom"
26083,34.0,"leipzig, sachsen, germany"
74086,50.0,"waterloo, ontario, canada"
180069,34.0,"keswick ridge, usa"
111700,45.0,"halifax, nova scotia, canada"
76769,34.0,"new tripoli, pennsylvania, usa"
46064,25.0,"madrid, spain"
122657,31.0,"elche, comunidad valenciana, spain"
184792,30.0,"barcelona, spain"
43986,34.0,"lafayette, california, usa"
217563,41.0,"germantown, maryland, usa"
270816,34.0,"wichita, kansas, usa"
35818,34.0,"edmonton, alberta, canada"
91261,43.0,"kyoto, japan"
170025,41.0,"austin, minnesota, usa"
56394,34.0,"st cloud, minnesota, usa"
17213,24.0,"henderson, tennessee, usa"
191747,29.0,"stockholm, sweden"
23357,34.0,"london, england, united kingdom"
43833,41.0,"london, england, united kingdom"
46897,22.0,"london, united kingdom"
53619,34.0,"buenos aires, argentina"
140008,34.0,"dublin, ireland"
246502,28.0,"london, england, united kingdom"
260758,15.0,"sant cugat del valls, catalunya, spain"
208872,42.0,"greystanes, new south wales, australia"
17228,34.0,"toronto, ontario, canada"
137741,34.0,"lawrence, massachusetts, usa"
17280,18.0,"angra do herosmo, aores, portugal"
31944,34.0,"red lion, pennsylvania, usa"
272994,21.0,"jaslo, podkarpackie, poland"
92678,27.0,"smyrna, tennessee, usa"
17288,64.0,"seattle, washington, usa"
17308,32.0,"alajuela, san carlos, costa rica"
17312,29.0,"capital federal, buenos aires, argentina"
17321,34.0,"mesa, arizona, usa"
239144,29.0,"grove city, pennsylvania, usa"
135478,21.0,"palio faliro, attica, greece"
143874,54.0,"stprosper, quebec, canada"
179530,33.0,"breakeyville, quebec, canada"
211066,36.0,"oberhausbergen, france"
17332,33.0,"phoenix, arizona, usa"
127047,55.0,"truckee, california, usa"
128301,34.0,"north zulch, texas, usa"
17361,17.0,"putrajaya, wp putrajaya, malaysia"
133077,24.0,"milan, lombardia, italy"
17380,34.0,"hull, quebec, canada"
141435,34.0,"evansville, indiana, usa"
256028,32.0,"tacoma, washington, usa"
17404,70.0,"sierra vista, usa"
56583,33.0,"lexington, kentucky, usa"
177158,34.0,"erie, pennsylvania, usa"
217330,27.0,"minneapolis, minnesota, usa"
17433,36.0,"york, pennsylvania, usa"
197785,50.0,"bristol, calabria, usa"
273783,42.0,"winnipeg, manitoba, canada"
173789,34.0,"manchester, new hampshire, usa"
210460,33.0,"west peoria, illinois, usa"
170170,22.0,"durham, england, united kingdom"
212191,22.0,"geelong, victoria, australia"
214194,14.0,"buxton, england, united kingdom"
17455,38.0,"brooklyn, new york, usa"
17457,43.0,"tucson, arizona, usa"
252394,34.0,"tucson, arizona, usa"
102756,60.0,"ca, california, usa"
226970,33.0,"mesa, arizona, usa"
236803,53.0,"fresno, california, usa"
17479,34.0,"prague, bohemia, czech republic"
219741,54.0,"atlanta, georgia, usa"
152996,31.0,"norwich, norfolk, united kingdom"
102199,34.0,"sheffield, south yorkshire, united kingdom"
106393,48.0,"sidney, british columbia, canada"
243339,22.0,"cambridge, england, united kingdom"
35087,34.0,"milton, ontario, canada"
29218,34.0,"watford, england"
207333,23.0,singapore
52001,34.0,"milano, lombardia, italy"
73425,34.0,"loiano bo, emilia romagna, italy"
89762,34.0,"taranto, puglia, italy"
134023,35.0,"bologna, emilia romagna, italy"
166067,34.0,"kollweiler, rheinlandpfalz, germany"
17576,34.0,"davidson, north carolina, usa"
178155,34.0,"victoria, british columbia, canada"
67578,34.0,"dsseldorf, nordrheinwestfalen, germany"
70656,22.0,"dresden, sachsen, germany"
98768,34.0,"harsewinkel, nordrheinwestfalen, germany"
127324,29.0,"mnchen, bayern, germany"
257106,34.0,"lautertal, hessen, germany"
272868,29.0,"berlin, germany"
180839,42.0,"erkrath, nordrheinwestfalen, germany"
261536,34.0,"niedersachsen, germany"
17579,34.0,"stuttgart, badenwuerttemberg, germany"
17595,34.0,"auckland, na, new zealand"
272247,34.0,"lancaster, new york, usa"
91417,36.0,"cincinnati, ohio, usa"
17616,34.0,"sanibel, florida, usa"
17627,34.0,"chisago city, minnesota, usa"
17651,34.0,"copiague, new york, usa"
17663,51.0,"surrey, west byfleet, united kingdom"
17664,34.0,"rosenheim, bayern, germany"
17665,40.0,"po, toscana, italy"
24398,30.0,"turin, piemonte, italy"
178510,63.0,"hillsboro, oregon, usa"
95992,34.0,"williamsburg, iowa, usa"
166057,34.0,"bloomington, indiana, usa"
266315,34.0,"waterloo, ontario, canada"
269743,34.0,"iowa city, iowa, usa"
73477,40.0,"manteca, california, usa"
194023,50.0,"ann arbor, michigan, usa"
212286,34.0,"vancouver, british columbia, canada"
146255,35.0,"soquel, california, usa"
180757,32.0,"vora, alentejo, portugal"
28965,45.0,"north wales, pennsylvania, usa"
101955,34.0,"phoenix, arizona, usa"
247813,34.0,"copperas cove, texas, usa"
95500,34.0,"seattle, washington, usa"
142920,22.0,"mnchen, bayern, germany"
17680,34.0,"huntington, vermont, usa"
17684,58.0,"bryan, texas, usa"
17693,34.0,"bloomington, minnesota, usa"
55732,34.0,"st louis, missouri, usa"
152570,42.0,"murrumbatemen, new south wales, australia"
183733,34.0,"yucaipa, california, usa"
90098,20.0,"edmonton, alberta, canada"
191366,25.0,"rome, usa"
17759,50.0,"little canada, minnesota, usa"
82971,34.0,"olympia, washington, usa"
214072,34.0,"kingston, australian capital territory, australia"
21254,34.0,"pacifica, california, usa"
216067,34.0,"colorado springs, colorado, usa"
17777,31.0,"aveiro, litoral norte, portugal"
17788,32.0,"chatenoy, loiret, france"
39732,29.0,"lyon, rhnealpes, france"
87209,21.0,"nancy, usa"
140288,34.0,"montreal, quebec, canada"
178405,24.0,"lausanne, vaud, switzerland"
229876,28.0,"paris, france"
169334,34.0,"neuchatel, neuchtel, switzerland"
157280,25.0,"nantes, pays de la loire, france"
220248,20.0,"paris, ile de france, france"
61657,35.0,"strasbourg, alsace, france"
180719,24.0,"strasbourg, alsace, france"
17793,34.0,"firenze, toscana, italy"
191183,25.0,"misinto, italy"
17799,25.0,"zoolooriver, usa"
18299,34.0,"la, california, usa"
38426,34.0,"somerville, massachusetts, usa"
45631,33.0,"victoria, british columbia, canada"
17822,34.0,"isny, badenwuerttemberg, germany"
120326,34.0,"kennebunk, maine, usa"
234058,28.0,"mission, kansas, usa"
37383,75.0,"northwood, new hampshire, usa"
20438,34.0,"san francisco, california, usa"
58425,34.0,"newcastle, england, united kingdom"
17848,34.0,"redmond, washington, usa"
128648,34.0,"florence, mississippi, usa"
78948,34.0,"toronto, ontario, canada"
138367,46.0,"san francisco, california, usa"
43086,34.0,"visalia, california, usa"
185143,21.0,"herkimer, new york, usa"
223964,34.0,"ogdensburg, new york, usa"
236706,64.0,"kitty hawk, north carolina, usa"
123297,23.0,"fair lawn, new jersey, usa"
114443,34.0,"manassas, usa"
17872,24.0,"halle, sachsenanhalt, germany"
17874,34.0,"birkenfeld, badenwrttemberg, germany"
146304,57.0,"houston, texas, usa"
17877,30.0,"berlin, germany"
17878,34.0,"westminster, colorado, usa"
112711,45.0,"penfield, pennsylvania, usa"
127358,34.0,"runnemede, nj, camden"
169134,34.0,"new london, connecticut, usa"
17910,34.0,"geneva, switzerland"
110870,34.0,"clearwater, florida, usa"
117586,34.0,"oakdale, minnesota, usa"
187302,34.0,"hutchinson, minnesota, usa"
95583,34.0,"walnut creek, usa"
194579,13.0,"canberra, australian capital territory, australia"
17927,34.0,"fulton, new york, usa"
150546,34.0,"walterswil, schweiz, switzerland"
17949,38.0,"rochelle, illinois, usa"
48649,34.0,"vancouver, british columbia, canada"
93464,34.0,"santa monica, california, usa"
259740,9.0,"seattle, washington, usa"
168907,53.0,"gray, maine, usa"
204499,61.0,"stjeansurrichelieu, quebec, canada"
228207,18.0,"thunder bay, ontario, canada"
90028,34.0,"edinburgh, scotland, united kingdom"
247288,34.0,"staffordshire, england, united kingdom"
57663,48.0,"west jordan, utah, usa"
152965,23.0,"eugene, oregon, usa"
67327,34.0,"williams lake, british columbia, canada"
177725,34.0,"crescent valley, british columbia, canada"
181406,34.0,"new york, usa"
38206,34.0,"uniontown, pennsylvania, usa"
43814,34.0,"lakeville, massachusetts, usa"
144319,33.0,"prince george, british columbia, canada"
39606,34.0,"burke, usa"
38792,47.0,"pickerington, ohio, usa"
200586,34.0,"newton abbot, england, united kingdom"
27148,22.0,"thunder bay, ontario, canada"
72976,34.0,"rockville, maryland, usa"
185586,34.0,"east greenwich, rhode island, usa"
55337,34.0,"fargo, north dakota, usa"
17986,45.0,"sewell, new jersey, usa"
17996,34.0,"vancouver, british columbia, canada"
67202,34.0,"niagara falls, ontario, canada"
101722,34.0,"springfield, missouri, usa"
18009,35.0,"baldwin, new york, usa"
240434,34.0,"owen sound, ontario, canada"
146065,17.0,"baton rouge, louisiana, usa"
151016,34.0,"hudsonville, michigan, usa"
18032,34.0,"albuquerque, new mexico, usa"
18055,34.0,"zephyrhills, florida, usa"
18065,34.0,"south euclid, ohio, usa"
41205,21.0,"lisboa, portugal"
111953,19.0,"halifax, nova scotia, canada"
130081,34.0,"orland park, illinois, usa"
229330,17.0,"clive, iowa, usa"
51988,34.0,"bangor, maine, usa"
269164,60.0,"prescott, arizona, usa"
248122,20.0,"big rapids, michigan, usa"
151680,40.0,"grand rapids, michigan, usa"
159668,34.0,"omaha, nebraska, usa"
241356,15.0,"napa, california, usa"
30087,34.0,"stockport, cheshire, united kingdom"
262533,16.0,"charleston, south carolina, usa"
132140,33.0,"wayland, michigan, usa"
32300,34.0,"burrillville, rhode island, usa"
253075,34.0,"fanwood, new jersey, usa"
149153,44.0,"arlington, virginia, usa"
62808,62.0,"inglewood, california, zimbabwe"
165736,61.0,"portsmouth, virginia, usa"
189423,49.0,"toronto, ontario, canada"
187996,73.0,"new bern, north carolina, usa"
248317,67.0,"wood dale, illinois, usa"
85466,34.0,"sierra vista, arizona, usa"
40641,34.0,"phoenix, arizona, usa"
129584,24.0,"springfield, illinois, usa"
18107,34.0,"san diego, california, usa"
86847,34.0,"waynesville, north carolina, usa"
18132,26.0,"valenzuela city, manila, philippines"
62477,46.0,"las vegas, nevada, usa"
199153,34.0,"berkeley, california, usa"
56188,30.0,"feldhorst, schleswigholstein, germany"
63792,30.0,"duisburg, nordrheinwestfalen, germany"
274277,23.0,"jena, thueringen, germany"
163655,34.0,"langenfeld, nrw, germany"
171224,34.0,"rotenburg, hessen, germany"
192643,47.0,"hamburg, germany"
65117,23.0,"hamburg, germany"
170053,26.0,"nrnberg, bayern, germany"
194434,34.0,"hamburg, germany"
78231,35.0,"mnsingen, bern, switzerland"
55777,51.0,"villa park, illinois, usa"
169829,42.0,"sydney, new south wales, australia"
23904,34.0,"tampa, florida, usa"
24609,34.0,"universal city, texas, usa"
98569,34.0,"san jose, california, usa"
180272,34.0,"saltcoats, ayrshire, scotland"
18157,29.0,"london, ontario, canada"
100390,34.0,"rome, rm, italy"
221992,34.0,"rome, italy"
18161,27.0,"lige, usa"
18164,33.0,"coventry, england, united kingdom"
68339,32.0,"reus, tarragona, spain"
84650,56.0,"columbia, missouri, usa"
103134,56.0,"northfield, massachusetts, usa"
242478,34.0,"sierra madre, california, usa"
59633,34.0,"st albans, west virginia, usa"
55563,38.0,"levittown, pennsylvania, usa"
97818,34.0,"cologne, nrw, germany"
126064,34.0,"north canton, ohio, usa"
78727,23.0,"tacoma, washington, usa"
137971,34.0,"toronto, ontario, canada"
277205,25.0,"toronto, ontario, canada"
73824,26.0,"berlin, germany"
181437,18.0,"lititz, pennsylvania, usa"
130053,21.0,"canon city, colorado, usa"
95017,34.0,"foggia, puglia, italy"
259346,36.0,"columbia, virginia, usa"
269183,61.0,"nash, texas, usa"
197519,19.0,"oak ridge, tennessee, usa"
18185,27.0,"nanaimo, british columbia, canada"
18186,33.0,"lille, nordpas de calais, france"
18210,36.0,"eynatten, lg, belgium"
70915,34.0,"milwaukee, wisconsin, usa"
102173,34.0,"la mesa, california, usa"
125872,36.0,"pittsburgh, pennsylvania, usa"
18256,16.0,"fort frances, ontario, canada"
190536,34.0,"gilbert, arizona, usa"
18274,34.0,"walnut creek, california, usa"
18276,34.0,"seattle, washington, usa"
228939,34.0,"medford, wisconsin, usa"
162339,34.0,"bergamo, lombardia, italy"
227306,34.0,"richmond, virginia, usa"
255405,24.0,"dallet, auvergne, france"
70193,33.0,"mennecy, paris  essonne, france"
94729,24.0,"rennes, bretagne, france"
32714,17.0,"cessonsvign, bretagne, france"
79459,21.0,"paris, ile de france, france"
140915,34.0,"peterborough, east anglia, united kingdom"
76991,42.0,"vancouver, british columbia, canada"
81587,48.0,"wellington, north island, new zealand"
174010,34.0,"plano, texas, usa"
173749,34.0,"alexandria, virginia, usa"
216249,40.0,"jefferson city, missouri, usa"
240001,34.0,"los angeles, california, usa"
53017,31.0,"hampton, virginia, usa"
207427,34.0,"menlo park, california, usa"
18349,62.0,"lawrence, kansas, usa"
273557,35.0,"cologne, nordrheinwestfalen, germany"
18375,74.0,"rapid city, south dakota, usa"
199045,30.0,"new york, usa"
220791,23.0,"shanghai, china"
146300,52.0,"madrid, spain"
146522,45.0,"barcelona, catalunya, spain"
150125,34.0,"bilbao, vizcaya, spain"
154375,32.0,"ibiza, baleares, spain"
260032,38.0,"eivissa, illes balears, spain"
93723,35.0,"mlaga, andaluca, spain"
79667,34.0,"santurce, bizkaia, spain"
36374,24.0,"istanbul, besiktas, turkey"
269907,34.0,"beverly, massachusetts, usa"
55861,34.0,"des moines, iowa, usa"
33104,34.0,"london, england, united kingdom"
43708,28.0,"birmingham, england, united kingdom"
198954,35.0,"london, england, united kingdom"
215951,26.0,"atlanta, georgia, usa"
33126,34.0,"bloomington, indiana, usa"
38062,28.0,"manchester, connecticut, usa"
97200,33.0,"chalk river, ontario, canada"
117580,34.0,"indianapolis, indiana, usa"
213118,26.0,"cheongju, choongbuk, south korea"
39868,34.0,"holzminden, niedersachsen, germany"
256154,27.0,"erlangen, bayern, germany"
51971,33.0,"barrie, ontario, canada"
242371,30.0,"amarillo, texas, usa"
209478,40.0,"wentzville, missouri, usa"
202136,30.0,"orlando, florida, usa"
172658,34.0,"vidalia, georgia, usa"
107526,50.0,"charles city, virginia, usa"
277028,34.0,"ripley, new york, usa"
24301,34.0,"maple bay, british columbia, canada"
175449,51.0,"irwell, canterbury, new zealand"
231215,66.0,"torrance, california, usa"
18403,39.0,"asheville, north carolina, usa"
64596,34.0,"brooklyn, new york, usa"
172905,34.0,"seattle, washington, usa"
18405,34.0,"christchurch, new zealand"
196905,34.0,"murfreesboro, tennessee, usa"
18408,34.0,"lawrence, kansas, usa"
78399,47.0,"schwangau, bayern, germany"
48314,34.0,"san jose, california, usa"
63522,24.0,"padova, veneto, italy"
125320,34.0,"padova, veneto, italy"
75223,21.0,"padova, veneto, italy"
214464,34.0,"salerno, usa"
225023,34.0,"parma, emilia romagna, italy"
23939,33.0,"padova, veneto, italy"
145916,27.0,"pontelambro, lombardia, italy"
265343,34.0,"rancho palos verdes, california, usa"
18478,34.0,"paris, ille de france, france"
36977,34.0,"paris, ile de france, france"
39669,34.0,"paris, ile de france, france"
184971,39.0,"barcelona, catalunya, spain"
221540,28.0,"windsor, ontario, canada"
47619,52.0,"atlanta, georgia, usa"
204162,34.0,"los angeles, california, usa"
220971,22.0,"dresden, sachsen, germany"
26335,19.0,"olympia, washington, usa"
200253,34.0,"rochester, new york, usa"
101674,36.0,"la grande, oregon, usa"
145029,34.0,"kingsley, michigan, usa"
246125,55.0,"tenino, washington, usa"
18582,20.0,"seinjoki, finland"
195621,34.0,"kirchheim, bayern, germany"
214544,19.0,"zilina, slovakia"
18599,34.0,"port norris, new jersey, usa"
18604,34.0,"los gatos, california, usa"
119855,50.0,"bothell, washington, usa"
18607,36.0,"bonsall, california, usa"
18624,34.0,"shirley, new york, usa"
18647,34.0,"hermitage, missouri, usa"
39879,34.0,"englewood, new jersey, usa"
18654,34.0,"sanford, florida, usa"
18667,34.0,"oxford, england, united kingdom"
128714,34.0,"new brunswick, new jersey, usa"
208871,45.0,"highland park, new jersey, usa"
32917,34.0,"wharton, new jersey, usa"
105131,34.0,"winnipeg, usa"
164189,34.0,"winnipeg, manitoba, canada"
18674,34.0,"portage, michigan, usa"
113771,36.0,"christchurch, canterbury, new zealand"
18683,34.0,"sykesville, maryland, usa"
18685,34.0,"hyattsville, maryland, usa"
18691,26.0,"aguascalientes, mexico"
18696,39.0,"much, nordrheinwestfalen, germany"
62371,32.0,"elm mott, texas, usa"
26154,22.0,"washington, dc, usa"
107657,34.0,"cupertino, california, usa"
56035,34.0,"mesa, arizona, usa"
18719,63.0,"strongsville, ohio, usa"
188794,68.0,"redding, california, usa"
72154,40.0,"hannover, niedersachsen, germany"
72551,34.0,"duisburg, nordrheinwestfalen, germany"
76433,34.0,"mnster, nordrheinwestfalen, germany"
126874,20.0,"recklinghausen, nordrheinwestfalen, germany"
75589,24.0,"kusel, rheinlandpfalz, germany"
260275,46.0,"kln, nordrheinwestfalen, germany"
18748,58.0,"newport news, virginia, usa"
18780,17.0,"zaragoza, spain"
219359,25.0,"santoa, cantabria, spain"
18782,17.0,"garden city, kansas, usa"
18784,34.0,"vicenza, veneto, italy"
18805,15.0,"winnipeg, manitoba, canada"
241726,34.0,"ellicott city, maryland, usa"
104013,34.0,"winnipeg, manitoba, canada"
18819,34.0,"dallas, texas, usa"
18843,59.0,"wollongong, new south wales, australia"
120593,21.0,"kall, nordrheinwestfalen, germany"
27877,46.0,"dachsbach, bayern, germany"
267050,34.0,"bad homburg, hessen, germany"
71700,32.0,"kirrweiler, rheinlandpfalz, germany"
120188,32.0,"wettenberg, hessen, germany"
160021,34.0,"volkach, bayern, germany"
97776,48.0,"solingen, nordrheinwestfalen, germany"
219772,26.0,"berlin, germany"
258885,34.0,"stuttgart, badenwrttemberg, germany"
125596,63.0,"berlin, germany"
23237,32.0,"baiersdorf, bayern, germany"
65699,32.0,"essen, nordrheinwestfalen, germany"
198178,39.0,"erlen, thurgau, switzerland"
143482,34.0,"aachen, nordrheinwestfalen, germany"
38670,35.0,"barcelona, spain"
18860,38.0,"braga, portugal"
191078,34.0,"glen burnie, maryland, usa"
18879,40.0,"pasadena, maryland, usa"
205403,34.0,"aachen, nordrheinwestfalen, germany"
144123,56.0,"hannover, niedersachsen, germany"
276655,34.0,"mannheim, badenwrttemberg, germany"
134686,41.0,"erlangen, bayern, germany"
18900,43.0,"seattle, washington, usa"
87608,34.0,"san francisco, california, usa"
169582,39.0,"brisbane, queensland, australia"
146391,38.0,"waukesha, wisconsin, usa"
265914,54.0,"bellevue, washington, usa"
18940,34.0,"frome, england, united kingdom"
18992,34.0,"coffeyville, kansas, usa"
178581,14.0,"venice, florida, usa"
278772,34.0,"venice, florida, usa"
101430,34.0,"mediapolis, iowa, usa"
201665,13.0,"san antonio, texas, usa"
205378,14.0,"poway, california, usa"
185829,34.0,"encinitas, california, usa"
185874,34.0,"cardiff, california, usa"
190725,34.0,"prince albert, saskatchewan, canada"
278279,18.0,"southend, england, united kingdom"
35009,34.0,"tucker, georgia, usa"
18996,34.0,"atlanta, georgia, usa"
110738,34.0,"sacramento, california, usa"
235941,33.0,"aurora, colorado, usa"
99348,27.0,"borlange, dalarna, sweden"
154926,46.0,"janesville, wisconsin, usa"
123464,38.0,"toronto, ontario, canada"
81499,34.0,"fort wayne, indiana, usa"
250442,60.0,"cottage grove, oregon, usa"
19038,30.0,"minneapolis, minnesota, usa"
19044,17.0,"viersen, nordrheinwestfalen, germany"
19046,28.0,"brisbane, queensland, australia"
19060,34.0,"tokyo, tasmania, japan"
19064,34.0,"hausham, bayern, germany"
73048,37.0,"philadelphia, pennsylvania, usa"
64376,34.0,"zurich, zh, switzerland"
25607,34.0,"mounds, oklahoma, usa"
163253,36.0,"forsyth, georgia, usa"
110994,29.0,"taylors, south carolina, usa"
275490,36.0,"charlotte, north carolina, usa"
89591,34.0,"pittsburgh, pennsylvania, usa"
168600,34.0,"englewood, florida, usa"
255823,34.0,"sw ranches, florida, usa"
19126,34.0,"cambridge, massachusetts, usa"
19129,45.0,"saskatoon, saskatchewan, canada"
215659,58.0,"saskatoon, saskatchewan, canada"
19130,34.0,"windsor, ontario, canada"
39488,36.0,"windsor, ontario, canada"
144004,53.0,"adelaide, south australia, australia"
260371,34.0,"san jose, california, usa"
57562,23.0,"cambridge, massachusetts, usa"
111592,34.0,"calgary, alberta, canada"
129899,43.0,"omaha, nebraska, usa"
19146,35.0,"browns mills, new jersey, usa"
19150,23.0,"brattleboro, vermont, usa"
19163,34.0,"anchorage, alaska, usa"
19165,46.0,"stoneham, massachusetts, usa"
19166,34.0,"pittsburgh, pennsylvania, usa"
22103,34.0,"corvallis, usa"
236184,34.0,"elberton, georgia, usa"
41366,26.0,"jyvskyl, keskisuomi, finland"
240299,22.0,"warminster, pennsylvania, usa"
260038,20.0,"los angeles, california, usa"
256503,35.0,"kansas city, missouri, usa"
213111,38.0,"etobicoke, ontario, canada"
19238,34.0,"stocktonontees, england, united kingdom"
115604,17.0,"jacksonville, florida, usa"
19265,34.0,"half moon bay, california, usa"
117360,30.0,"half moon bay, california, usa"
19275,57.0,"los angeles, california, usa"
213700,34.0,"roma, lazio, italy"
19286,34.0,"london, england, united kingdom"
75308,28.0,"london, england, united kingdom"
120992,47.0,"london, england, united kingdom"
173875,45.0,"london, city, united kingdom"
182446,41.0,"nice, cte dazur, france"
19296,30.0,"paris, ile de france, france"
53453,25.0,"la courneuve, seine saintdenis, france"
19320,47.0,"conneautville, usa"
275575,35.0,"tehran, iran"
19330,66.0,"milford, connecticut, usa"
19332,67.0,"shoreview, minnesota, usa"
146946,34.0,"toronto, ontario, canada"
56297,49.0,"coral springs, florida, usa"
180080,34.0,"riverton, new jersey, usa"
19337,34.0,"riverton, wyoming, usa"
219827,34.0,"riverton, wyoming, usa"
19365,64.0,"salem, illinois, usa"
147723,34.0,"los angeles, california, usa"
19375,34.0,"grand haven, michigan, usa"
19395,26.0,"gardencity, new york, usa"
19416,44.0,"greenfield, massachusetts, usa"
162598,34.0,"indialantic, florida, usa"
19436,21.0,"bruxelles, bruxelles capitale, belgium"
88645,34.0,"nepean, ontario, canada"
20397,25.0,"austin, texas, usa"
20470,34.0,"gleneden beach, oregon, usa"
